Date,GLD,SPY,TLT
2023-04-17,-0.0044537552497120325,0.003588257021585939,-0.011895701232821576
2023-04-18,0.003880780603893852,0.0006522019765251574,0.0035633961893946076
2023-04-19,-0.004778520212877502,-0.00016889695892063905,-0.0009597164716225182
2023-04-20,0.00393825919904689,-0.005457227545238474,0.00854947420725316
2023-04-21,-0.00988766926809792,0.0007770401423001783,-0.005619267991264887
2023-04-24,0.003039335460481629,0.001043173487775384,0.009674191562443868
2023-04-25,0.005086318131183543,-0.015873929601871395,0.014704230856342315
2023-04-26,-0.0054373863086726315,-0.00423565905275769,-0.01065804856236885
2023-04-27,5.410039265330013e-05,0.0199081330802946,-0.009922467165825677
2023-04-28,0.0002706525128974846,0.008535072470142735,0.016130347462611327
2023-05-01,-0.004491351825477108,-0.0010096486945589955,-0.02883454443482858
2023-05-02,0.019296640909943763,-0.011239171770321854,0.024920233607849562
2023-05-03,0.008479075840785555,-0.0068639384488696775,0.005581914482834183
2023-05-04,0.00703295344911492,-0.007083070140278647,-0.009878634223800198
2023-05-05,-0.015647950479605433,0.018512630235853145,-0.0033258410390589743
2023-05-08,0.0012269055761324754,0.0002665355610931286,-0.014014733351177533
2023-05-09,0.007086162362163639,-0.004385446948546923,-0.0035774411125421013
2023-05-10,-0.001428442843921074,0.004672402058715441,0.009703771971402597
2023-05-11,-0.008582755587748347,-0.0017437716487971322,0.010571929849284567
2023-05-12,-0.0017100802429794726,-0.0013104403079434723,-0.008368968260081266
2023-05-15,0.0021412620336231925,0.003450063419773608,-0.01035754679702472
2023-05-16,-0.0124993937971285,-0.0066825975040732954,-0.003004241729872126
2023-05-17,-0.0034618889303412725,0.012138819074841045,-0.0029160426696973607
2023-05-18,-0.012972911279784505,0.009633187944351418,-0.007408879169281346
2023-05-19,0.0098988291245512,-0.0014548192096652812,-0.007071631955271496
2023-05-22,-0.002341497915543389,0.00040590048089894637,-0.0035605714762009244
2023-05-23,0.001200731149241463,-0.011222706543977612,0.002878755940436184
2023-05-24,-0.008068450017086337,-0.00724483790269681,-0.0049490661102858935
2023-05-25,-0.009618027091793824,0.008659833388311,-0.0024869263911485584
2023-05-26,0.003995567330169925,0.012950654572832176,0.008077503157693844
2023-05-30,0.006190554546333882,0.0003809905497582644,0.009991402080343326
2023-05-31,0.0015382006614657051,-0.005545203358715778,0.008716456573706122
2023-06-01,0.00789813034647624,0.00950106398012518,0.003923685649892983
2023-06-02,-0.014747450675273721,0.014461118649287119,-0.01095833044836203
2023-06-05,0.006020416015011243,-0.0019163252562300892,-0.0018625936737097781
2023-06-06,0.0010980396887689814,0.002177584313730163,0.005893544555860997
2023-06-07,-0.012010543410059138,-0.003457804669673714,-0.014843524820709275
2023-06-08,0.013211240429905624,0.0060486234801770955,0.011697263822271653
2023-06-09,-0.0026845203333208945,0.0017943066826322518,-0.0013720279260530654
2023-06-12,-0.0008788640365902101,0.009071870848922803,0.0029437254429303117
2023-06-13,-0.007367558613950331,0.006592905141016958,-0.009880929468662591
2023-06-14,0.0005539277015322863,0.001190779577883383,0.008003059145751168
2023-06-15,0.007030581691497284,0.012397639930631588,0.009606110188974615
2023-06-16,-0.0015392159510752013,-0.003406170701902078,-0.0038833389749779457
2023-06-20,-0.010350739592973501,-0.0051882618729579555,0.006920119306156991
2023-06-21,-0.0014464228474878604,-0.005123607926552642,0.002419668165980049
2023-06-22,-0.009916979914319946,0.0036095872100794235,-0.012070217385688364
2023-06-23,0.0027572461643308177,-0.007559753955132642,0.009969689527226766
2023-06-26,0.0017396047357047806,-0.004085890491395738,0.0010643681753166323
2023-06-27,-0.004593535884055422,0.010963257955930672,-0.0026099815661320136
2023-06-28,-0.002307409851291853,0.000504390910126773,0.004264742201887106
2023-06-29,-0.001071764681377263,0.003941359418210499,-0.01804868166620588
2023-06-30,0.006663323502016594,0.011800736021607694,0.011795229299774945
2023-07-03,0.0011218766110339118,0.0011506222469315208,-0.005669082329676223
2023-07-05,-0.00353003237800964,-0.0014871909988528609,-0.009502760313608749
2023-07-06,-0.002980200124891419,-0.007830629386525012,-0.014142963544087506
2023-07-07,0.007500997402107412,-0.0025247877702910815,-0.006019074963669047
2023-07-10,0.0007836956455820054,0.0025311784587080943,0.0013118930189384148
2023-07-11,0.0037476125602418087,0.006368418370980455,0.00514090534066991
2023-07-12,0.013541420874312982,0.00804593194998482,0.011131184324665977
2023-07-13,0.0007146999149643118,0.007937012242605679,0.010512599182587845
2023-07-14,-0.0031866482531699436,-0.0006229722127967241,-0.005888604040635181
2023-07-17,0.0007165567329587841,0.003472084502486039,0.0004933696622801964
2023-07-18,0.011456278139590825,0.007430756534132055,0.004539556269231859
2023-07-19,0.00016335645500209495,0.002223636395762618,0.011296382583835474
2023-07-20,-0.005063389149303599,-0.006634313562920213,-0.01214194536124591
2023-07-21,-0.0030645332195952113,0.0,0.0002950815523414807
2023-07-24,-0.00428147332668416,0.004467250989869331,-0.003636831910815541
2023-07-25,0.005567859975791123,0.0027299378195515533,-0.001874525539024452
2023-07-26,0.0048791150253855164,0.00015366297498586867,0.000988248877938025
2023-07-27,-0.01571197400361901,-0.006629798767805339,-0.019452857153749115
2023-07-28,0.007981390400291666,0.009790384208916203,0.005135899249771203
2023-07-31,0.0026944104889450315,0.0019040199680420145,0.002404579660565398
2023-08-01,-0.010364679607279714,-0.0028616106667638253,-0.016386776739031217
2023-08-02,-0.004765602229612864,-0.013910910068612892,-0.010698791256709805
2023-08-03,-0.0003341470787491252,-0.0028658061760973297,-0.023071858904106124
2023-08-04,0.003620414278603157,-0.004522879217985554,0.017712194962229866
2023-08-07,-0.0022753962847783527,0.008728550666006862,-0.009841229127294238
2023-08-08,-0.006341080194621318,-0.004348558194142593,0.011613182271885014
2023-08-09,-0.00475820704444585,-0.00668524218178701,0.005171110938075207
2023-08-10,-0.0010686044760203073,0.0003589458898993758,-0.016462672452290605
2023-08-11,0.0,-0.0005832194906271182,-0.0023011998621302876
2023-08-14,-0.003040588549344525,0.005520174005901213,-0.002202265761778177
2023-08-15,-0.002654474343068869,-0.011648864423976613,-0.006095063864074324
2023-08-16,-0.005776029417432049,-0.007338206399477021,-0.007823740860768869
2023-08-17,-0.0015378724223797935,-0.007619912760666092,-0.004262820828414671
2023-08-18,0.00017112823031739666,0.00048129541609931437,0.0035318188743593826
2023-08-21,0.002737670236275802,0.006506378149942371,-0.013330667917502148
2023-08-22,0.0016495566176504273,-0.002708574551783194,0.007674101295215063
2023-08-23,0.01016464068195777,0.01113767453928216,0.02477759292606807
2023-08-24,-0.00022482031744353037,-0.013859046656199192,-0.006593877957647654
2023-08-25,-0.0012932863561120334,0.007049762510488167,0.0032658183597784607
2023-08-28,0.0028713533365909427,0.006341382598641143,0.001050709727735466
2023-08-29,0.009768091768254772,0.01445486633703319,0.010385669051244717
2023-08-30,0.0025018747942815445,0.004118556231105686,-0.0010381962408536616
2023-08-31,-0.0016637258183913595,-0.0014632434601872246,0.004469319149795092
2023-09-01,0.0004999240959600026,0.0018652876059226386,-0.015578637904542614
2023-09-05,-0.008161685723844458,-0.004321942488991537,-0.014021874476713547
2023-09-06,-0.004534245193468567,-0.006722610470139667,0.0024592957054310194
2023-09-07,0.0010684498647577367,-0.003070201836031683,0.0027734430409207533
2023-09-08,0.0003370270596214642,0.0015060914848479268,0.003829181937679227
2023-09-11,0.001853109993606994,0.006576768024554758,-0.0072056803745337294
2023-09-12,-0.005156651253074851,-0.005485706346428421,0.005763847236015529
2023-09-13,-0.0023100098564432514,0.0011660881447870253,-0.00021245694736937715
2023-09-14,0.0005082241752882855,0.008622256772575776,-0.007217737324412998
2023-09-15,0.006603816566220333,-0.012048227426621594,-0.006094457942084186
2023-09-18,0.005887647601878543,0.0005864162616679991,0.005701659608067677
2023-09-19,-0.0009476457412548323,-0.002073893546707839,-0.007380436401114188
2023-09-20,0.0007253927124595272,-0.009193180972041914,0.0031248331119801964
2023-09-21,-0.007248413758109917,-0.016528523427789876,-0.02567409280623445
2023-09-22,0.0032013033173832195,-0.0022486356014848052,0.008048352372608258
2023-09-25,-0.005150588926742139,0.004205376819786721,-0.02460889099569752
2023-09-26,-0.007990985893820302,-0.014691306432693896,-0.003475973781510544
2023-09-27,-0.012366647894697436,0.00039906448284710017,-0.0051764296658342035
2023-09-28,-0.004997187509914736,0.005797428531438831,0.003054230537674174
2023-09-29,-0.01027534966921384,-0.002426658565069517,0.00011292483399860664
2023-10-02,-0.010498705650611395,-0.0003979390249587711,-0.01674022622811122
2023-10-03,-0.0028882419805683623,-0.013386109427504511,-0.021511600723593927
2023-10-04,-0.00011825651470720455,0.0072820951941832135,0.014107673600378678
2023-10-05,-0.0018327868021307259,-0.00037685665664310974,-0.004984909239559299
2023-10-06,0.005153083621109555,0.011872901215503884,-0.012117140715003583
2023-10-09,0.01838544744893622,0.006402165407255467,0.023469531938116628
2023-10-10,-0.0016780958953311886,0.005204866226547811,-0.001382551378538932
2023-10-11,0.007303045938392039,0.00409623689617189,0.020886393471367226
2023-10-12,-0.0030496507265770356,-0.0060964508663338135,-0.02712790568258472
2023-10-13,0.03214825984540237,-0.004980927113410916,0.01789202879629892
2023-10-16,-0.004864928190345896,0.0105216037638447,-0.016094134537002924
2023-10-17,0.001854273768354009,-4.5922782573981635e-05,-0.011020505236123412
2023-10-18,0.014470816805260078,-0.013325006197333011,-0.008797770081218181
2023-10-19,0.012274016037125302,-0.008786486404401606,-0.020473289861537403
2023-10-20,0.0027308974274993236,-0.012288150453647506,0.005678344595202001
2023-10-23,-0.0033770637265356784,-0.0017331863321820018,0.012013444270458917
2023-10-24,-0.0001093308866343401,0.007539488413145445,0.013176671894591374
2023-10-25,0.004208823642007475,-0.01435224950284919,-0.022261406017935026
2023-10-26,0.0015784524505007003,-0.01197453397326409,0.015338982662269629
2023-10-27,0.011629799758343662,-0.004532919838079907,-0.004249306852078805
2023-10-30,-0.00564054701797434,0.011955895257369509,-0.004503675090384407
2023-10-31,-0.005456562573315948,0.006280242388355672,-0.004881422248643297
2023-11-01,-0.003150642851826202,0.010664768860745077,0.02168191321639279
2023-11-02,0.0033240729584831374,0.01916425984873471,0.022796781457473214
2023-11-03,0.003638921283475316,0.009123472989187364,0.006778564680354204
2023-11-06,-0.007792560392528847,0.002300373100815989,-0.009700107976677974
2023-11-07,-0.0041451308444239165,0.002846176125593125,0.014750197542929167
2023-11-08,-0.00996764391222027,0.0007324031918483076,0.017033803168747585
2023-11-09,0.003982968433291267,-0.0077987345120877904,-0.023001398729231348
2023-11-10,-0.010909752197912126,0.01560467649709607,0.005600158051014104
2023-11-13,0.005570720464602941,-0.0009530898712013514,-0.00227300612138015
2023-11-14,0.008919177105678688,0.019400700014197803,0.022667462290555163
2023-11-15,-0.002635601473798599,0.0021171187511090928,-0.014034285938653746
2023-11-16,0.011286077178189302,0.0012230998035855922,0.012426590165101947
2023-11-17,-0.00010890234740634774,0.0012437035105934413,0.0046865730745149214
2023-11-20,-0.0016333808174913145,0.007697681846331683,0.006108405205089706
2023-11-21,0.01079790063288577,-0.002179438067467454,-0.00044170355012917994
2023-11-22,-0.004262252597287075,0.0038608458977704707,0.003534066911442313
2023-11-24,0.005201596914642392,0.0006154093548171868,-0.011775106378812072
2023-11-27,0.006737817869841178,-0.001800974105430564,0.01670384629902233
2023-11-28,0.013331852960406732,0.0009901614954577198,0.0019716519460259985
2023-11-29,0.0014794398574642376,-0.0007034937026759724,0.012570936089134621
2023-11-30,-0.004167950375202456,0.003937490213237638,-0.011551283733135187
2023-12-01,0.017271494075951965,0.00591597641308117,0.01883396019416006
2023-12-04,-0.02161342646325959,-0.005249572428127514,-0.003978599607063593
2023-12-05,-0.0037794459254785195,-0.0001969636980806433,0.021485420623720053
2023-12-06,0.0036868953454944897,-0.00402989749112459,0.013317825245083181
2023-12-07,0.0016503277504122948,0.007630412566236311,-0.005736897981459488
2023-12-08,-0.01334039111485108,0.004299193823001701,-0.008183102274865184
2023-12-11,-0.011042895165362276,0.0038896617874286665,-0.0021153712300041594
2023-12-12,-0.0005446421195114404,0.004567129601707132,0.002967797715910603
2023-12-13,0.022562533466176538,0.01379024481083313,0.02346259949350782
2023-12-14,0.005862552982469849,0.003209348921739741,0.026012519700506997
2023-12-15,-0.009166511771857233,-0.0016464999768873723,0.0011107442164786097
2023-12-18,0.004545487184575592,0.0056249977868150225,-0.007967933961584017
2023-12-19,0.00681394057869511,0.006080867262889589,0.00538872038585736
2023-12-20,-0.005445982936102989,-0.013857183385512006,0.006774959530240876
2023-12-21,0.007070635455129759,0.009481888931188953,-0.006327563245397738
2023-12-22,0.004434417088942322,0.002009607161403082,-0.004548687613745939
2023-12-26,0.007620733251079592,0.004222475885611088,0.0028431381685805057
2023-12-27,0.004537842226414179,0.0018082016726326255,0.0177195550361271
2023-12-28,-0.005815437657636813,0.00037766293829522013,-0.007262983972394332
2023-12-29,-0.001566841018672216,-0.002894980597400454,-0.00901962647430199
